time,gFx,gFy,gFz,TgF
10.537491715,-0.0257,0.0322,-1.0118,1.013
10.543060517,-0.0345,0.0317,-1.0074,1.008
10.543642288,-0.0262,0.0263,-1.0172,1.018
10.545888954,-0.0296,0.0292,-1.0167,1.018
10.550000881,-0.0277,0.0312,-1.0118,1.013
10.550633381,-0.0325,0.0288,-1.0148,1.016
10.552433954,-0.0281,0.0297,-1.0143,1.015
10.554718954,-0.0330,0.0278,-1.0138,1.015
10.557150986,-0.0233,0.0312,-1.0059,1.007
10.562835569,-0.0223,0.0268,-1.0104,1.011
10.563224215,-0.0267,0.0297,-1.0099,1.011
10.568703381,-0.0291,0.0346,-1.0118,1.013
10.56933359,-0.0252,0.0234,-1.0118,1.012
10.572253069,-0.0277,0.0268,-1.0206,1.021
10.572589058,-0.0252,0.0312,-1.0113,1.012
10.574632027,-0.0296,0.0307,-1.0148,1.016
10.576963486,-0.0374,0.0268,-1.0083,1.009
10.579180621,-0.0228,0.0234,-1.0148,1.015
10.581552236,-0.0301,0.0297,-1.0099,1.011
10.585341454,-0.0272,0.0351,-1.0191,1.020
10.586819944,-0.0286,0.0288,-1.0191,1.020
10.589341923,-0.0286,0.0317,-1.0157,1.017
10.591692131,-0.0335,0.0341,-1.0148,1.016
10.594129371,-0.0286,0.0278,-1.0152,1.016
10.596673798,-0.0286,0.0361,-1.0099,1.011
10.598963329,-0.0286,0.0307,-1.0187,1.020
10.603527756,-0.0247,0.0292,-1.0054,1.006
10.6046376,-0.0267,0.0292,-1.0099,1.011
10.606988173,-0.0281,0.0283,-1.0118,1.013
10.609378746,-0.0277,0.0253,-1.0177,1.018
10.611603329,-0.0330,0.0307,-1.0083,1.009
10.614026298,-0.0272,0.0331,-1.0030,1.004
10.616770829,-0.0262,0.0302,-1.0035,1.004
10.619948329,-0.0252,0.0312,-1.0128,1.014
10.622973486,-0.0257,0.0239,-1.0172,1.018
10.626671819,-0.0286,0.0366,-1.0083,1.009
10.627255933,-0.0335,0.0307,-1.0157,1.017
10.629932756,-0.0281,0.0331,-1.0123,1.013
10.632208225,-0.0291,0.0336,-1.0177,1.019
10.635639267,-0.0286,0.0385,-1.0113,1.012
10.636538538,-0.0320,0.0292,-1.0157,1.017
10.640070517,-0.0277,0.0248,-1.0108,1.012
10.642014683,-0.0272,0.0312,-1.0123,1.013
10.644591506,-0.0335,0.0273,-1.0177,1.019
10.646950933,-0.0281,0.0297,-1.0118,1.013
10.649220777,-0.0281,0.0302,-1.0162,1.017
10.652755986,-0.0320,0.0268,-1.0167,1.018
10.654979944,-0.0325,0.0297,-1.0231,1.024
10.656984579,-0.0369,0.0229,-1.0118,1.013
10.662592965,-0.0296,0.0297,-1.0148,1.016
10.663719788,-0.0316,0.0307,-1.0182,1.019
10.664890308,-0.0364,0.0336,-1.0182,1.019
10.667337496,-0.0355,0.0297,-1.0162,1.017
10.670582183,-0.0335,0.0322,-1.0211,1.022
10.672376142,-0.0286,0.0322,-1.0108,1.012
10.675408746,-0.0301,0.0288,-1.0123,1.013
10.676736611,-0.0306,0.0312,-1.0152,1.016
10.679647808,-0.0189,0.0288,-1.0064,1.007
10.681961663,-0.0252,0.0327,-1.0083,1.009
10.684919631,-0.0291,0.0331,-1.0226,1.024
10.687634475,-0.0335,0.0307,-1.0099,1.011
10.6906651,-0.0340,0.0322,-1.0074,1.008
10.692580673,-0.0267,0.0292,-1.0099,1.011
10.69509135,-0.0350,0.0283,-1.0157,1.017
10.696634527,-0.0257,0.0317,-1.0143,1.015
10.699074215,-0.0360,0.0263,-1.0157,1.017
10.707096558,-0.0267,0.0292,-1.0206,1.021
10.708812756,-0.0242,0.0273,-1.0172,1.018
10.709398121,-0.0213,0.0317,-1.0088,1.010
10.713928225,-0.0184,0.0224,-1.0133,1.014
10.714760673,-0.0154,0.0239,-1.0235,1.024
10.715231819,-0.0355,0.0278,-1.0118,1.013
10.71684385,-0.0281,0.0307,-1.0049,1.006
10.719897913,-0.0267,0.0278,-1.0196,1.020
10.7216101,-0.0198,0.0258,-1.0172,1.018
10.723858798,-0.0281,0.0273,-1.0059,1.007
10.727252288,-0.0301,0.0278,-1.0108,1.012
10.735511454,-0.0340,0.0346,-1.0074,1.009
10.736103173,-0.0257,0.0268,-1.0123,1.013
10.737146246,-0.0281,0.0278,-1.0231,1.024
10.737841142,-0.0281,0.0219,-1.0099,1.010
10.739276454,-0.0389,0.0244,-1.0148,1.016
10.741589371,-0.0340,0.0312,-1.0143,1.015
10.743760881,-0.0340,0.0336,-1.0123,1.013
10.746412704,-0.0340,0.0263,-1.0128,1.014
10.748401923,-0.0228,0.0283,-1.0133,1.014
10.752145413,-0.0335,0.0253,-1.0157,1.017
10.754743694,-0.0335,0.0322,-1.0088,1.010
10.756699579,-0.0262,0.0219,-1.0079,1.008
10.758607808,-0.0340,0.0336,-1.0108,1.012
10.7615876,-0.0311,0.0341,-1.0128,1.014
10.763506558,-0.0394,0.0336,-1.0191,1.020
10.766209579,-0.0262,0.0278,-1.0167,1.017
10.768437027,-0.0340,0.0322,-1.0083,1.009
10.770951402,-0.0267,0.0331,-1.0138,1.015
10.778259631,-0.0335,0.0331,-1.0162,1.017
10.778880777,-0.0237,0.0361,-1.0211,1.022
10.779159371,-0.0281,0.0307,-1.0167,1.018
10.780640204,-0.0286,0.0361,-1.0133,1.014
10.783152808,-0.0320,0.0278,-1.0221,1.023
10.78790635,-0.0262,0.0331,-1.0152,1.016
10.78892036,-0.0301,0.0317,-1.0039,1.005
10.793174423,-0.0272,0.0361,-1.0104,1.011
10.793586506,-0.0325,0.0341,-1.0108,1.012
10.79587635,-0.0379,0.0371,-1.0133,1.015
10.798391975,-0.0286,0.0312,-1.0191,1.020
10.802398642,-0.0320,0.0331,-1.0152,1.016
10.803734267,-0.0242,0.0297,-1.0133,1.014
10.806360725,-0.0291,0.0351,-1.0138,1.015
10.808825152,-0.0277,0.0288,-1.0133,1.014
10.810912965,-0.0320,0.0351,-1.0231,1.024
10.8139426,-0.0340,0.0302,-1.0088,1.010
10.81571234,-0.0242,0.0312,-1.0143,1.015
10.818751246,-0.0355,0.0297,-1.0182,1.019
10.821386923,-0.0247,0.0248,-1.0167,1.017
10.823738538,-0.0325,0.0322,-1.0221,1.023
10.825870933,-0.0345,0.0273,-1.0148,1.016
10.828155933,-0.0320,0.0346,-1.0138,1.015
10.830453121,-0.0320,0.0288,-1.0138,1.015
10.833045152,-0.0330,0.0346,-1.0128,1.014
10.83622286,-0.0272,0.0317,-1.0143,1.015
10.83915411,-0.0364,0.0317,-1.0128,1.014
10.841374423,-0.0311,0.0302,-1.0079,1.009
10.843747392,-0.0291,0.0317,-1.0079,1.009
10.846379683,-0.0311,0.0336,-1.0177,1.019
10.848286246,-0.0360,0.0361,-1.0064,1.008
10.851492965,-0.0374,0.0297,-1.0138,1.015
10.854386715,-0.0340,0.0263,-1.0201,1.021
10.856680569,-0.0281,0.0278,-1.0191,1.020
10.85928661,-0.0296,0.0327,-1.0143,1.015
10.860852704,-0.0306,0.0288,-1.0088,1.010
10.862958017,-0.0262,0.0297,-1.0211,1.022
10.865975673,-0.0291,0.0375,-1.0108,1.012
10.870883329,-0.0262,0.0288,-1.0094,1.010
10.87216286,-0.0311,0.0258,-1.0182,1.019
10.87421911,-0.0311,0.0273,-1.0083,1.009
10.87645984,-0.0272,0.0331,-1.0099,1.011
10.879226871,-0.0286,0.0268,-1.0133,1.014
10.882098746,-0.0203,0.0253,-1.0211,1.022
10.884105256,-0.0364,0.0312,-1.0128,1.014
10.886996142,-0.0228,0.0297,-1.0099,1.011
10.889555256,-0.0320,0.0341,-1.0221,1.023
10.891552444,-0.0272,0.0307,-1.0099,1.011
10.8938351,-0.0306,0.0375,-1.0138,1.015
10.896218173,-0.0247,0.0341,-1.0083,1.009
10.89863885,-0.0223,0.0288,-1.0177,1.018
10.905610413,-0.0364,0.0288,-1.0138,1.015
10.906952756,-0.0316,0.0302,-1.0187,1.020
10.907405465,-0.0360,0.0283,-1.0123,1.013
10.908906558,-0.0252,0.0341,-1.0157,1.017
10.917026767,-0.0364,0.0292,-1.0133,1.014
10.91806109,-0.0301,0.0327,-1.0074,1.008
10.918488277,-0.0286,0.0312,-1.0133,1.014
10.918760933,-0.0223,0.0361,-1.0167,1.018
10.929545881,-0.0306,0.0288,-1.0177,1.019
10.930567079,-0.0360,0.0283,-1.0138,1.015
10.93085609,-0.0291,0.0307,-1.0035,1.004
10.9310976,-0.0218,0.0302,-1.0148,1.015
10.931317235,-0.0306,0.0283,-1.0094,1.010
10.935967235,-0.0286,0.0278,-1.0128,1.014
10.936763173,-0.0262,0.0288,-1.0201,1.021
10.938678746,-0.0272,0.0248,-1.0133,1.014
10.940564683,-0.0316,0.0288,-1.0099,1.011
10.943459267,-0.0301,0.0302,-1.0187,1.020
10.94546161,-0.0272,0.0297,-1.0182,1.019
10.948268433,-0.0267,0.0317,-1.0104,1.011
10.95159135,-0.0330,0.0288,-1.0108,1.012
10.954488277,-0.0306,0.0292,-1.0138,1.015
10.956095465,-0.0296,0.0302,-1.0206,1.021
10.958374683,-0.0277,0.0331,-1.0108,1.012
10.96070161,-0.0233,0.0278,-1.0182,1.019
10.963040308,-0.0311,0.0278,-1.0079,1.009
10.965709163,-0.0272,0.0268,-1.0113,1.012
10.967910152,-0.0286,0.0356,-1.0152,1.016
10.971195673,-0.0281,0.0283,-1.0148,1.016
10.974401819,-0.0237,0.0234,-1.0069,1.007
10.97648984,-0.0286,0.0297,-1.0191,1.020
10.979768798,-0.0316,0.0341,-1.0187,1.020
10.982103121,-0.0301,0.0322,-1.0143,1.015
10.985378746,-0.0355,0.0327,-1.0108,1.012
10.987104319,-0.0247,0.0307,-1.0177,1.018
10.992123642,-0.0320,0.0307,-1.0099,1.011
10.992653329,-0.0277,0.0268,-1.0177,1.018
10.994642183,-0.0301,0.0307,-1.0143,1.015
10.996418433,-0.0281,0.0346,-1.0113,1.012
10.998938017,-0.0272,0.0283,-1.0094,1.010
11.005693798,-0.0267,0.0297,-1.0143,1.015
11.006903017,-0.0335,0.0307,-1.0104,1.011
11.007652027,-0.0306,0.0351,-1.0118,1.013
11.013456662,-0.0320,0.0263,-1.0167,1.018
11.014130152,-0.0286,0.0292,-1.0138,1.015
11.014392131,-0.0325,0.0248,-1.0133,1.014
11.039878017,-0.0242,0.0361,-1.0162,1.017
11.082575308,-0.0291,0.0356,-1.0143,1.015
11.083208225,-0.0360,0.0322,-1.0074,1.009
11.083626558,-0.0291,0.0302,-1.0172,1.018
11.084588277,-0.0335,0.0268,-1.0206,1.022
11.087047444,-0.0330,0.0302,-1.0118,1.013
11.087495465,-0.0272,0.0327,-1.0152,1.016
11.087854892,-0.0374,0.0341,-1.0177,1.019
11.08816484,-0.0267,0.0273,-1.0143,1.015
11.088445569,-0.0228,0.0312,-1.0167,1.017
11.088729787,-0.0330,0.0297,-1.0152,1.016
11.089011975,-0.0296,0.0312,-1.0133,1.014
11.090585465,-0.0281,0.0351,-1.0167,1.018
11.091132756,-0.0330,0.0292,-1.0191,1.020
11.091526142,-0.0340,0.0307,-1.0162,1.017
11.091929423,-0.0330,0.0302,-1.0162,1.017
11.092238537,-0.0272,0.0302,-1.0177,1.018
11.092568902,-0.0242,0.0229,-1.0044,1.005
11.092887183,-0.0281,0.0322,-1.0064,1.007
11.093203173,-0.0306,0.0297,-1.0172,1.018
11.093543537,-0.0286,0.0224,-1.0064,1.007
11.094016194,-0.0291,0.0312,-1.0118,1.013
11.09433984,-0.0355,0.0341,-1.0206,1.022
11.094724944,-0.0306,0.0312,-1.0099,1.011
11.095054215,-0.0340,0.0292,-1.0094,1.010
11.095476923,-0.0355,0.0302,-1.0206,1.022
11.095812652,-0.0369,0.0414,-1.0099,1.011
11.096207704,-0.0335,0.0214,-1.0162,1.017
11.096574267,-0.0281,0.0307,-1.0143,1.015
11.102603017,-0.0296,0.0297,-1.0083,1.009
11.102983954,-0.0364,0.0297,-1.0104,1.011
11.103292704,-0.0296,0.0322,-1.0108,1.012
11.103594006,-0.0286,0.0253,-1.0152,1.016
11.103882027,-0.0203,0.0253,-1.0143,1.015
11.10417911,-0.0242,0.0253,-1.0162,1.017
11.104490308,-0.0272,0.0302,-1.0083,1.009
11.104789423,-0.0252,0.0390,-1.0148,1.016
11.114138173,-0.0286,0.0302,-1.0118,1.013
11.114966923,-0.0262,0.0312,-1.0167,1.018
11.115376662,-0.0198,0.0302,-1.0148,1.015
11.117601037,-0.0262,0.0283,-1.0157,1.016
11.119685517,-0.0257,0.0322,-1.0104,1.011
11.124464162,-0.0320,0.0380,-1.0083,1.010
11.125067756,-0.0237,0.0366,-1.0152,1.016
11.125369423,-0.0267,0.0322,-1.0148,1.016
11.154184267,-0.0203,0.0278,-1.0094,1.010
11.154713121,-0.0262,0.0283,-1.0108,1.012
11.154823121,-0.0296,0.0239,-1.0044,1.005
11.154921246,-0.0267,0.0297,-1.0167,1.017
11.155011194,-0.0257,0.0312,-1.0182,1.019
11.155096767,-0.0272,0.0278,-1.0118,1.013
11.155183225,-0.0330,0.0327,-1.0083,1.009
11.155270412,-0.0262,0.0307,-1.0113,1.012
11.155355204,-0.0335,0.0380,-1.0118,1.013
11.1554426,-0.0306,0.0244,-1.0118,1.013
11.155533017,-0.0325,0.0297,-1.0123,1.013
11.15561911,-0.0316,0.0297,-1.0083,1.009
11.158346142,-0.0301,0.0302,-1.0206,1.022
11.159171298,-0.0325,0.0346,-1.0172,1.018
11.16213234,-0.0316,0.0331,-1.0143,1.015
11.16422734,-0.0281,0.0327,-1.0054,1.006
11.166762027,-0.0355,0.0336,-1.0177,1.019
11.169598381,-0.0286,0.0307,-1.0138,1.015
11.172039944,-0.0286,0.0297,-1.0118,1.013
11.174546142,-0.0277,0.0288,-1.0177,1.018
11.176779579,-0.0316,0.0302,-1.0133,1.014
11.180857235,-0.0272,0.0297,-1.0157,1.017
11.182255621,-0.0218,0.0312,-1.0191,1.020
11.184105881,-0.0311,0.0302,-1.0108,1.012
11.186768433,-0.0311,0.0239,-1.0088,1.010
11.189070673,-0.0252,0.0268,-1.0157,1.016
11.191706246,-0.0316,0.0283,-1.0191,1.020
11.194375412,-0.0267,0.0312,-1.0143,1.015
11.196863381,-0.0286,0.0292,-1.0143,1.015
11.200656402,-0.0228,0.0385,-1.0088,1.010
11.202910308,-0.0228,0.0239,-1.0083,1.009
11.205350881,-0.0291,0.0302,-1.0133,1.014
11.207402652,-0.0267,0.0209,-1.0108,1.011
11.209942287,-0.0306,0.0351,-1.0118,1.013
11.212247704,-0.0340,0.0346,-1.0167,1.018
11.21475536,-0.0252,0.0253,-1.0064,1.007
11.217253694,-0.0291,0.0307,-1.0148,1.016
11.219602652,-0.0242,0.0307,-1.0099,1.011
11.221894162,-0.0330,0.0244,-1.0094,1.010
11.224303017,-0.0262,0.0258,-1.0133,1.014
11.22686161,-0.0330,0.0307,-1.0118,1.013
11.229429475,-0.0257,0.0239,-1.0118,1.012
11.23216036,-0.0237,0.0288,-1.0143,1.015
11.234723069,-0.0277,0.0258,-1.0094,1.010
11.237192392,-0.0320,0.0297,-1.0118,1.013
11.239689839,-0.0277,0.0346,-1.0187,1.020
11.242684006,-0.0335,0.0331,-1.0162,1.017
11.244658746,-0.0237,0.0331,-1.0187,1.019
11.247128017,-0.0340,0.0307,-1.0143,1.015
11.249532027,-0.0364,0.0346,-1.0216,1.023
11.252191037,-0.0262,0.0283,-1.0108,1.012
11.255119839,-0.0277,0.0288,-1.0172,1.018
11.257244579,-0.0320,0.0361,-1.0157,1.017
11.259834006,-0.0286,0.0317,-1.0128,1.014
11.262274162,-0.0320,0.0327,-1.0148,1.016
11.264729944,-0.0335,0.0327,-1.0054,1.007
11.267603902,-0.0364,0.0322,-1.0182,1.019
11.268907131,-0.0369,0.0312,-1.0157,1.017
11.271867808,-0.0306,0.0248,-1.0157,1.016
11.274871714,-0.0316,0.0327,-1.0172,1.018
11.277140621,-0.0418,0.0292,-1.0083,1.010
11.279842183,-0.0286,0.0302,-1.0172,1.018
11.282770204,-0.0306,0.0297,-1.0138,1.015
11.284526142,-0.0350,0.0395,-1.0138,1.015
11.287978954,-0.0316,0.0341,-1.0133,1.014
11.290777444,-0.0369,0.0341,-1.0104,1.012
11.296026767,-0.0267,0.0268,-1.0162,1.017
11.309353069,-0.0281,0.0307,-1.0187,1.020
11.310692704,-0.0350,0.0336,-1.0148,1.016
11.311765777,-0.0267,0.0322,-1.0118,1.013
11.312200673,-0.0364,0.0322,-1.0167,1.018
11.312827704,-0.0223,0.0322,-1.0157,1.016
11.313246142,-0.0286,0.0307,-1.0143,1.015
11.324097652,-0.0316,0.0273,-1.0187,1.020
11.327046246,-0.0277,0.0322,-1.0123,1.013
11.327743121,-0.0213,0.0317,-1.0162,1.017
11.328335725,-0.0316,0.0297,-1.0157,1.017
11.328881298,-0.0272,0.0361,-1.0113,1.012
11.329448433,-0.0320,0.0331,-1.0133,1.014
11.330097704,-0.0228,0.0297,-1.0157,1.016
11.330402392,-0.0233,0.0366,-1.0177,1.019
11.330709892,-0.0330,0.0292,-1.0245,1.025
11.332098017,-0.0218,0.0273,-1.0157,1.016
11.334056558,-0.0203,0.0341,-1.0133,1.014
11.337562027,-0.0306,0.0385,-1.0148,1.016
11.338827548,-0.0272,0.0312,-1.0157,1.017
11.341580673,-0.0228,0.0302,-1.0201,1.021
11.344417548,-0.0247,0.0331,-1.0113,1.012
11.34599911,-0.0281,0.0341,-1.0108,1.012
11.348615933,-0.0257,0.0322,-1.0035,1.004
11.350900621,-0.0262,0.0317,-1.0113,1.012
11.353483381,-0.0247,0.0288,-1.0138,1.014
11.355893017,-0.0316,0.0341,-1.0128,1.014
11.358283589,-0.0306,0.0317,-1.0191,1.020
11.361019319,-0.0281,0.0327,-1.0094,1.010
11.363508433,-0.0355,0.0297,-0.9991,1.000
11.366359162,-0.0311,0.0327,-1.0104,1.011
11.368316037,-0.0364,0.0297,-1.0162,1.017
11.393138329,-0.0252,0.0322,-1.0128,1.014
11.397450048,-0.0296,0.0322,-1.0191,1.020
11.398544683,-0.0281,0.0288,-1.0133,1.014
11.398925725,-0.0179,0.0317,-1.0113,1.012
11.399294892,-0.0384,0.0351,-1.0113,1.013
11.399628694,-0.0325,0.0307,-1.0138,1.015
11.401901402,-0.0281,0.0302,-1.0133,1.014
11.409162287,-0.0281,0.0297,-1.0133,1.014
11.417001975,-0.0257,0.0307,-1.0099,1.011
11.421920204,-0.0311,0.0297,-1.0167,1.018
11.424090829,-0.0257,0.0302,-1.0226,1.023
11.424991246,-0.0272,0.0214,-1.0226,1.023
11.426231089,-0.0374,0.0268,-1.0167,1.018
11.439234319,-0.0277,0.0278,-1.0104,1.011
11.440584058,-0.0330,0.0268,-1.0123,1.013
11.44103161,-0.0330,0.0307,-1.0079,1.009
11.443533798,-0.0218,0.0302,-1.0104,1.011
11.444029891,-0.0320,0.0400,-1.0206,1.022
11.444371714,-0.0301,0.0283,-1.0064,1.007
11.444671819,-0.0291,0.0258,-1.0157,1.016
11.444974475,-0.0262,0.0292,-1.0099,1.011
11.445287444,-0.0277,0.0292,-1.0167,1.018
11.445577079,-0.0237,0.0288,-1.0094,1.010
11.455401037,-0.0364,0.0263,-1.0187,1.020
11.456762339,-0.0267,0.0278,-1.0104,1.011
11.457305725,-0.0286,0.0307,-1.0113,1.012
11.458592027,-0.0296,0.0258,-1.0182,1.019
11.460212808,-0.0208,0.0297,-1.0152,1.016
11.464306714,-0.0267,0.0361,-1.0162,1.017
11.470172496,-0.0242,0.0361,-1.0196,1.021
11.470705985,-0.0286,0.0307,-1.0148,1.016
11.471119996,-0.0267,0.0248,-1.0123,1.013
11.4714776,-0.0291,0.0317,-1.0083,1.009
11.471979839,-0.0218,0.0302,-1.0123,1.013
11.472404319,-0.0281,0.0288,-1.0088,1.010
11.472756246,-0.0237,0.0317,-1.0099,1.011
11.473081246,-0.0306,0.0278,-1.0083,1.009
11.473374683,-0.0296,0.0336,-1.0167,1.018
11.474830933,-0.0306,0.0317,-1.0138,1.015
11.476034683,-0.0325,0.0268,-1.0094,1.010
11.476629319,-0.0247,0.0292,-1.0104,1.011
11.477048225,-0.0301,0.0292,-1.0099,1.011
11.479480516,-0.0355,0.0263,-1.0133,1.014
11.480017912,-0.0281,0.0292,-1.0138,1.015
11.490286298,-0.0311,0.0278,-1.0128,1.014
11.491123902,-0.0301,0.0258,-1.0172,1.018
11.491769214,-0.0311,0.0268,-1.0118,1.013
11.492197548,-0.0277,0.0361,-1.0079,1.009
11.502280777,-0.0281,0.0312,-1.0157,1.017
11.503071923,-0.0320,0.0331,-1.0118,1.013
11.505661819,-0.0291,0.0327,-1.0231,1.024
11.506802756,-0.0325,0.0341,-1.0104,1.011
11.507348694,-0.0306,0.0307,-1.0191,1.020
11.50774786,-0.0252,0.0312,-1.0162,1.017
11.508140933,-0.0311,0.0312,-1.0123,1.013
11.508529787,-0.0286,0.0302,-1.0113,1.012
11.512995204,-0.0272,0.0307,-1.0162,1.017
11.513610569,-0.0340,0.0390,-1.0157,1.017
11.515742912,-0.0320,0.0331,-1.0108,1.012
11.519179214,-0.0267,0.0331,-1.0030,1.004
11.522043537,-0.0335,0.0351,-1.0206,1.022
11.523539006,-0.0301,0.0327,-1.0216,1.023
11.546902912,-0.0340,0.0385,-1.0162,1.018
11.547561558,-0.0242,0.0312,-1.0148,1.016
11.548273381,-0.0330,0.0341,-1.0094,1.010
11.548718589,-0.0306,0.0307,-1.0196,1.021
11.549347339,-0.0320,0.0307,-1.0099,1.011
11.550035933,-0.0213,0.0307,-1.0133,1.014
11.5505051,-0.0233,0.0302,-1.0152,1.016
11.550862183,-0.0233,0.0283,-1.0245,1.025
11.551143694,-0.0360,0.0327,-1.0039,1.005
11.551455569,-0.0228,0.0361,-1.0069,1.008
11.551776194,-0.0316,0.0288,-1.0167,1.018
11.554293016,-0.0330,0.0312,-1.0099,1.011
11.555145569,-0.0355,0.0322,-1.0099,1.011
11.558003798,-0.0242,0.0273,-1.0143,1.015
11.5715176,-0.0335,0.0322,-1.0118,1.013
11.57232911,-0.0335,0.0312,-1.0099,1.011
11.572807912,-0.0311,0.0346,-1.0108,1.012
11.573323798,-0.0301,0.0336,-1.0099,1.011
11.573656558,-0.0267,0.0283,-1.0226,1.023
11.574737391,-0.0335,0.0258,-1.0211,1.022
11.576116089,-0.0301,0.0307,-1.0152,1.016
11.580385569,-0.0208,0.0288,-1.0201,1.021
11.581047079,-0.0306,0.0317,-1.0088,1.010
11.59006161,-0.0286,0.0307,-1.0118,1.013
11.590654683,-0.0257,0.0297,-1.0162,1.017
11.590980829,-0.0281,0.0312,-1.0069,1.008
11.591269631,-0.0286,0.0312,-1.0108,1.012
11.611810985,-0.0306,0.0302,-1.0138,1.015
11.615140933,-0.0267,0.0292,-1.0187,1.019
11.616877912,-0.0296,0.0327,-1.0123,1.013
11.6174001,-0.0208,0.0297,-1.0182,1.019
11.617892027,-0.0281,0.0292,-1.0113,1.012
11.618891662,-0.0257,0.0283,-1.0094,1.010
11.619781037,-0.0350,0.0292,-1.0177,1.019
11.620121923,-0.0179,0.0327,-1.0148,1.015
11.620410048,-0.0311,0.0278,-1.0157,1.017
11.620678954,-0.0233,0.0278,-1.0083,1.009
11.620973381,-0.0115,0.0351,-1.0143,1.015
11.621241871,-0.0257,0.0268,-1.0148,1.015
11.623383433,-0.0252,0.0312,-1.0094,1.010
11.625004266,-0.0262,0.0351,-1.0148,1.016
11.627340256,-0.0267,0.0268,-1.0064,1.007
11.631352287,-0.0223,0.0317,-1.0167,1.017
11.632597339,-0.0340,0.0278,-1.0216,1.023
11.634922391,-0.0272,0.0312,-1.0133,1.014
11.637221714,-0.0262,0.0278,-1.0128,1.014
11.639812496,-0.0257,0.0258,-1.0118,1.012
11.642905412,-0.0301,0.0288,-1.0187,1.020
11.645286089,-0.0330,0.0273,-1.0128,1.014
11.647854214,-0.0311,0.0297,-1.0108,1.012
11.649941506,-0.0296,0.0283,-1.0177,1.019
11.652352131,-0.0340,0.0292,-1.0123,1.013
11.65486135,-0.0306,0.0263,-1.0182,1.019
11.657162496,-0.0237,0.0244,-1.0099,1.010
11.659893746,-0.0301,0.0278,-1.0123,1.013
11.662753016,-0.0233,0.0341,-1.0039,1.005
11.6646201,-0.0291,0.0268,-1.0177,1.018
11.667028485,-0.0325,0.0297,-1.0191,1.020
11.669467443,-0.0306,0.0283,-1.0118,1.013
11.672011923,-0.0301,0.0302,-1.0167,1.018
11.67439536,-0.0257,0.0288,-1.0235,1.024
11.677102756,-0.0228,0.0307,-1.0226,1.023
11.679447964,-0.0267,0.0229,-1.0162,1.017
11.682645516,-0.0291,0.0307,-1.0108,1.012
11.688746193,-0.0242,0.0283,-1.0099,1.011
11.704453381,-0.0281,0.0312,-1.0133,1.014
11.704876766,-0.0325,0.0278,-1.0211,1.022
11.710966506,-0.0340,0.0351,-1.0133,1.014
11.711869631,-0.0233,0.0336,-1.0206,1.021
11.712226298,-0.0262,0.0327,-1.0177,1.019
11.712657443,-0.0242,0.0288,-1.0138,1.014
11.7130251,-0.0330,0.0307,-1.0088,1.010
11.7146451,-0.0218,0.0331,-1.0157,1.017
11.715058798,-0.0301,0.0356,-1.0118,1.013
11.716451871,-0.0320,0.0268,-1.0143,1.015
11.7175226,-0.0247,0.0312,-1.0182,1.019
11.7183101,-0.0277,0.0366,-1.0152,1.016
11.718737027,-0.0233,0.0341,-1.0157,1.017
11.719892287,-0.0320,0.0268,-1.0201,1.021
11.721703641,-0.0194,0.0341,-1.0083,1.009
11.724035516,-0.0267,0.0302,-1.0152,1.016
11.726490308,-0.0311,0.0302,-1.0128,1.014
11.729005152,-0.0316,0.0307,-1.0211,1.022
11.731541402,-0.0272,0.0317,-1.0123,1.013
11.734214839,-0.0364,0.0302,-1.0157,1.017
11.736655568,-0.0330,0.0288,-1.0148,1.016
11.739001923,-0.0277,0.0346,-1.0226,1.024
11.741512964,-0.0189,0.0292,-1.0094,1.010
11.743963485,-0.0345,0.0297,-1.0138,1.015
11.746528485,-0.0379,0.0327,-1.0157,1.017
11.748980516,-0.0296,0.0268,-1.0167,1.017
11.751523902,-0.0296,0.0302,-1.0123,1.013
11.754186246,-0.0330,0.0346,-1.0123,1.013
11.756709943,-0.0306,0.0288,-1.0104,1.011
11.759197131,-0.0384,0.0302,-1.0064,1.008
11.761518641,-0.0311,0.0312,-1.0113,1.012
11.763943746,-0.0360,0.0380,-1.0088,1.010
11.766397652,-0.0267,0.0312,-1.0138,1.015
11.769154527,-0.0320,0.0312,-1.0104,1.011
11.771806818,-0.0257,0.0302,-1.0108,1.012
11.774125933,-0.0311,0.0292,-1.0138,1.015
11.776411454,-0.0311,0.0288,-1.0108,1.012
11.778960412,-0.0311,0.0302,-1.0059,1.007
11.781452912,-0.0281,0.0297,-1.0152,1.016
11.7841376,-0.0277,0.0312,-1.0196,1.020
11.787396246,-0.0218,0.0307,-1.0128,1.013
11.789950777,-0.0257,0.0327,-1.0088,1.010
11.791959006,-0.0311,0.0292,-1.0094,1.010
11.794431246,-0.0277,0.0312,-1.0148,1.016
11.796928589,-0.0296,0.0307,-1.0201,1.021
11.799054943,-0.0296,0.0312,-1.0099,1.011
11.801597339,-0.0355,0.0292,-1.0133,1.014
11.804153537,-0.0369,0.0302,-1.0235,1.025
11.807159527,-0.0316,0.0278,-1.0128,1.014
11.809488485,-0.0242,0.0292,-1.0177,1.018
11.811802443,-0.0325,0.0292,-1.0182,1.019
11.814715673,-0.0355,0.0297,-1.0108,1.012
11.81707385,-0.0257,0.0331,-1.0152,1.016
11.81928135,-0.0320,0.0322,-1.0133,1.014
11.821909839,-0.0277,0.0292,-1.0133,1.014
