time,gFx,gFy,gFz,TgF
15.990292807,0.0276,0.9200,0.3993,1.003
15.991039942,0.0320,0.9220,0.3959,1.004
15.992554526,0.0281,0.9166,0.3935,0.998
16.000348796,0.0320,0.9176,0.3949,0.999
16.001950567,0.0320,0.9122,0.3832,0.990
16.00237614,0.0300,0.9137,0.3993,0.998
16.003280098,0.0295,0.9039,0.3886,0.984
16.005144161,0.0237,0.9078,0.3949,0.990
16.007274734,0.0256,0.9059,0.3788,0.982
16.010747651,0.0295,0.9161,0.3832,0.993
16.012471765,0.0300,0.9117,0.3861,0.991
16.014787911,0.0291,0.9127,0.3842,0.991
16.017409369,0.0168,0.9137,0.3813,0.990
16.019614213,0.0227,0.9166,0.3861,0.995
16.022177598,0.0286,0.9229,0.3798,0.998
16.024325098,0.0271,0.9234,0.3744,0.997
16.027901921,0.0217,0.9112,0.3754,0.986
16.030122911,0.0286,0.9156,0.3705,0.988
16.03215515,0.0251,0.9181,0.3685,0.990
16.034555515,0.0276,0.9044,0.3680,0.977
16.037257234,0.0232,0.9112,0.3612,0.980
16.040705359,0.0281,0.9137,0.3725,0.987
16.042462494,0.0242,0.9098,0.3651,0.981
16.04601114,0.0217,0.9137,0.3558,0.981
16.047484578,0.0261,0.9078,0.3563,0.976
16.049626609,0.0251,0.9093,0.3539,0.976
16.052095567,0.0208,0.9073,0.3617,0.977
16.054424369,0.0232,0.9102,0.3524,0.976
16.057000463,0.0232,0.9098,0.3524,0.976
16.058536088,0.0193,0.9137,0.3568,0.981
16.065819942,0.0261,0.9122,0.3534,0.979
16.066781453,0.0232,0.9093,0.3675,0.981
16.067356453,0.0212,0.9156,0.3656,0.986
16.070203588,0.0222,0.9142,0.3646,0.984
16.073093796,0.0212,0.9127,0.3685,0.985
16.074745411,0.0261,0.9210,0.3705,0.993
16.080934369,0.0237,0.9215,0.3636,0.991
16.081829109,0.0242,0.9127,0.3661,0.984
16.08279463,0.0193,0.9156,0.3744,0.989
16.085143692,0.0261,0.9156,0.3675,0.987
16.08761463,0.0247,0.9190,0.3685,0.990
16.088805255,0.0232,0.9190,0.3725,0.992
16.091300359,0.0276,0.9142,0.3700,0.987
16.095398275,0.0212,0.9161,0.3700,0.988
16.096664057,0.0247,0.9190,0.3720,0.992
16.09910989,0.0198,0.9190,0.3685,0.990
16.101861921,0.0232,0.9186,0.3680,0.990
16.104295828,0.0188,0.9142,0.3622,0.983
16.106655255,0.0217,0.9166,0.3568,0.984
16.109707755,0.0242,0.9156,0.3651,0.986
16.112050307,0.0232,0.9063,0.3543,0.973
16.114980932,0.0212,0.9102,0.3631,0.980
16.118086088,0.0276,0.9049,0.3592,0.974
16.119895984,0.0212,0.9142,0.3578,0.982
16.123096348,0.0198,0.9161,0.3626,0.985
16.12389114,0.0266,0.9102,0.3631,0.980
16.128667807,0.0222,0.9146,0.3592,0.983
16.130271088,0.0256,0.9166,0.3666,0.988
16.132510671,0.0188,0.9161,0.3710,0.989
16.134760046,0.0315,0.9200,0.3685,0.992
16.136636921,0.0198,0.9171,0.3700,0.989
16.139109525,0.0212,0.9176,0.3744,0.991
16.141758796,0.0281,0.9176,0.3720,0.991
16.14513739,0.0227,0.9200,0.3764,0.994
16.147535671,0.0247,0.9161,0.3861,0.994
16.150318275,0.0261,0.9156,0.3798,0.992
16.152297494,0.0222,0.9171,0.3837,0.994
16.154453015,0.0271,0.9195,0.3852,0.997
16.156459421,0.0305,0.9127,0.3876,0.992
16.159134057,0.0222,0.9132,0.3788,0.989
16.162046244,0.0286,0.9132,0.3808,0.990
16.164350619,0.0232,0.9186,0.3783,0.994
16.167207703,0.0261,0.9210,0.3861,0.999
16.168770515,0.0251,0.9215,0.3866,1.000
16.171209942,0.0232,0.9220,0.3832,0.999
16.17378838,0.0227,0.9220,0.3837,0.999
16.175940515,0.0242,0.9161,0.3818,0.993
16.184980203,0.0193,0.9112,0.3852,0.989
16.186368119,0.0369,0.9088,0.3730,0.983
16.186989317,0.0354,0.9107,0.3764,0.986
16.187420723,0.0261,0.9127,0.3710,0.986
16.192312494,0.0300,0.9098,0.3754,0.985
16.193012546,0.0271,0.9063,0.3769,0.982
16.196118015,0.0217,0.9093,0.3690,0.982
16.196937442,0.0237,0.9166,0.3602,0.985
16.199095046,0.0256,0.9063,0.3656,0.978
16.201791713,0.0193,0.9098,0.3666,0.981
16.205533744,0.0227,0.9093,0.3670,0.981
16.206625671,0.0232,0.9151,0.3607,0.984
16.2087939,0.0164,0.9093,0.3651,0.980
16.211444473,0.0212,0.9059,0.3563,0.974
16.214073796,0.0232,0.9127,0.3602,0.981
16.217892963,0.0188,0.9107,0.3587,0.979
16.218824682,0.0212,0.9146,0.3607,0.983
16.221503067,0.0203,0.9161,0.3720,0.989
16.223362234,0.0222,0.9137,0.3631,0.983
16.227898692,0.0251,0.9127,0.3607,0.982
16.230056661,0.0222,0.9166,0.3700,0.989
16.232048223,0.0242,0.9254,0.3720,0.998
16.234038692,0.0232,0.9156,0.3783,0.991
16.236636505,0.0320,0.9210,0.3827,0.998
16.238798848,0.0227,0.9244,0.3832,1.001
16.24164614,0.0242,0.9273,0.3925,1.007
16.243942494,0.0276,0.9288,0.3920,1.009
16.246537338,0.0295,0.9186,0.3881,0.998
16.249025463,0.0339,0.9215,0.3783,0.997
16.251307755,0.0310,0.9239,0.3837,1.001
16.253739161,0.0374,0.9229,0.3852,1.001
16.25619588,0.0393,0.9166,0.3793,0.993
16.258500567,0.0330,0.9171,0.3754,0.991
16.26154838,0.0271,0.9225,0.3793,0.998
16.263517963,0.0339,0.9210,0.3778,0.996
16.266340619,0.0369,0.9210,0.3803,0.997
16.26867838,0.0271,0.9244,0.3778,0.999
16.271219682,0.0281,0.9093,0.3754,0.984
16.273197598,0.0300,0.9107,0.3636,0.981
16.275125984,0.0291,0.9151,0.3602,0.984
16.286206869,0.0271,0.9176,0.3587,0.986
16.287898744,0.0281,0.9151,0.3558,0.982
16.288536505,0.0305,0.9112,0.3622,0.981
16.289803015,0.0295,0.9098,0.3612,0.979
16.302357911,0.0256,0.9112,0.3636,0.981
16.30348963,0.0217,0.9098,0.3607,0.979
16.303910411,0.0217,0.9088,0.3475,0.973
16.30435838,0.0242,0.9102,0.3548,0.977
16.304760307,0.0208,0.9093,0.3568,0.977
16.305501348,0.0261,0.9107,0.3534,0.977
16.305903952,0.0212,0.9019,0.3583,0.971
16.306273171,0.0178,0.9117,0.3612,0.981
16.30964614,0.0251,0.9122,0.3617,0.982
16.312127859,0.0271,0.9142,0.3534,0.980
16.314066192,0.0266,0.9161,0.3597,0.985
16.316054265,0.0271,0.9205,0.3543,0.987
16.3185364,0.0237,0.9195,0.3529,0.985
16.320995255,0.0276,0.9088,0.3558,0.976
16.323225359,0.0291,0.9107,0.3563,0.978
16.324781505,0.0232,0.9181,0.3519,0.983
16.330885827,0.0256,0.9137,0.3495,0.979
16.331864942,0.0281,0.9171,0.3485,0.981
16.333784942,0.0227,0.9137,0.3470,0.978
16.335981296,0.0222,0.9127,0.3573,0.980
16.338601452,0.0227,0.9195,0.3666,0.990
16.341397234,0.0232,0.9210,0.3725,0.994
16.34429588,0.0237,0.9254,0.3675,0.996
16.346059786,0.0232,0.9225,0.3700,0.994
16.349278171,0.0339,0.9186,0.3690,0.990
16.351653588,0.0227,0.9200,0.3670,0.991
16.354468796,0.0266,0.9142,0.3715,0.987
16.356334109,0.0291,0.9205,0.3754,0.995
16.360720463,0.0242,0.9278,0.3808,1.003
16.361593119,0.0247,0.9156,0.3749,0.990
16.364524473,0.0242,0.9181,0.3793,0.994
16.366392859,0.0295,0.9220,0.3778,0.997
16.369599577,0.0276,0.9210,0.3710,0.993
16.371288484,0.0281,0.9200,0.3764,0.994
16.372998744,0.0310,0.9146,0.3730,0.988
16.374843796,0.0374,0.9229,0.3641,0.993
16.380441505,0.0222,0.9146,0.3690,0.987
16.381799473,0.0251,0.9195,0.3670,0.990
16.383607182,0.0286,0.9200,0.3548,0.986
16.386076296,0.0261,0.9234,0.3573,0.990
16.388397442,0.0295,0.9259,0.3563,0.993
16.39121338,0.0242,0.9234,0.3500,0.988
16.398216088,0.0247,0.9215,0.3514,0.987
16.399063171,0.0281,0.9146,0.3519,0.980
16.399410984,0.0217,0.9215,0.3377,0.982
16.40100489,0.0286,0.9181,0.3485,0.982
16.40346963,0.0247,0.9156,0.3490,0.980
16.40602515,0.0256,0.9088,0.3475,0.973
16.408040515,0.0237,0.9137,0.3436,0.976
16.41052713,0.0198,0.9102,0.3338,0.970
16.413306036,0.0232,0.9225,0.3436,0.985
16.415717859,0.0144,0.9137,0.3363,0.974
16.418072755,0.0173,0.9244,0.3485,0.988
16.420666244,0.0139,0.9229,0.3441,0.985
16.423216452,0.0232,0.9298,0.3407,0.991
16.42557489,0.0173,0.9234,0.3480,0.987
16.428107598,0.0203,0.9176,0.3500,0.982
16.430741713,0.0232,0.9205,0.3475,0.984
16.433287182,0.0232,0.9205,0.3480,0.984
16.435950984,0.0232,0.9161,0.3534,0.982
16.439194838,0.0251,0.9225,0.3548,0.989
16.441551765,0.0305,0.9220,0.3543,0.988
16.443368952,0.0295,0.9210,0.3607,0.990
16.446002494,0.0359,0.9234,0.3651,0.994
16.448370827,0.0330,0.9273,0.3597,0.995
16.450441869,0.0295,0.9176,0.3710,0.990
16.452773015,0.0212,0.9171,0.3769,0.992
16.45578015,0.0247,0.9303,0.3774,1.004
16.458139057,0.0222,0.9264,0.3656,0.996
16.461691452,0.0251,0.9151,0.3705,0.988
16.464481661,0.0251,0.9259,0.3720,0.998
16.466279734,0.0320,0.9190,0.3666,0.990
16.469954161,0.0291,0.9093,0.3661,0.981
16.470474057,0.0305,0.9083,0.3730,0.982
16.472645098,0.0315,0.9161,0.3735,0.990
16.475268067,0.0305,0.9132,0.3710,0.986
16.480278223,0.0349,0.9088,0.3715,0.982
16.483593588,0.0183,0.9161,0.3730,0.989
16.486622963,0.0310,0.9166,0.3739,0.990
16.487151973,0.0237,0.9156,0.3670,0.987
16.487855046,0.0261,0.9220,0.3631,0.991
16.490504577,0.0193,0.9229,0.3700,0.995
16.495229629,0.0251,0.9225,0.3735,0.996
16.495823119,0.0320,0.9112,0.3730,0.985
16.500652077,0.0330,0.9112,0.3666,0.983
16.501431452,0.0335,0.9078,0.3597,0.977
16.502686817,0.0339,0.9088,0.3592,0.978
16.505635046,0.0344,0.9156,0.3690,0.988
16.507704317,0.0364,0.9142,0.3602,0.983
16.510369317,0.0388,0.9210,0.3661,0.992
16.512167911,0.0305,0.9249,0.3744,0.998
16.51460265,0.0256,0.9132,0.3700,0.986
16.517559057,0.0256,0.9234,0.3744,0.997
16.519391452,0.0315,0.9093,0.3749,0.984
16.521977129,0.0300,0.9200,0.3695,0.992
16.524371296,0.0320,0.9195,0.3685,0.991
16.527676504,0.0276,0.9195,0.3730,0.993
16.530001921,0.0325,0.9210,0.3769,0.996
16.532136452,0.0300,0.9171,0.3759,0.992
16.538560984,0.0354,0.9176,0.3705,0.990
16.539264942,0.0330,0.9244,0.3725,0.997
16.539782702,0.0310,0.9146,0.3793,0.991
16.544295932,0.0286,0.9244,0.3695,0.996
16.545490202,0.0261,0.9210,0.3670,0.992
16.547521921,0.0300,0.9195,0.3661,0.990
16.549810515,0.0315,0.9171,0.3583,0.985
16.552734838,0.0251,0.9234,0.3661,0.994
16.554450254,0.0330,0.9127,0.3622,0.982
16.556573484,0.0310,0.9200,0.3597,0.988
16.560479317,0.0320,0.9210,0.3563,0.988
16.562525932,0.0266,0.9176,0.3573,0.985
16.565043015,0.0237,0.9146,0.3578,0.982
16.567528379,0.0237,0.9146,0.3504,0.980
16.570731557,0.0281,0.9229,0.3548,0.989
16.572139421,0.0266,0.9210,0.3514,0.986
16.574691452,0.0251,0.9254,0.3558,0.992
16.579972286,0.0237,0.9200,0.3568,0.987
16.580731452,0.0237,0.9107,0.3602,0.980
16.582662754,0.0251,0.9229,0.3583,0.990
16.585364213,0.0237,0.9161,0.3612,0.985
16.587528484,0.0217,0.9244,0.3641,0.994
16.589616504,0.0208,0.9156,0.3597,0.984
16.593270411,0.0208,0.9210,0.3597,0.989
16.594768171,0.0208,0.9171,0.3651,0.987
16.597164369,0.0251,0.9249,0.3656,0.995
16.599734109,0.0276,0.9283,0.3587,0.996
16.60209114,0.0291,0.9190,0.3661,0.990
16.60466614,0.0305,0.9220,0.3573,0.989
16.607361609,0.0266,0.9171,0.3661,0.988
16.610223484,0.0315,0.9244,0.3568,0.991
16.612188588,0.0295,0.9293,0.3641,0.999
16.614989994,0.0305,0.9259,0.3626,0.995
16.6169514,0.0247,0.9303,0.3578,0.997
16.619409838,0.0305,0.9288,0.3534,0.994
16.621882807,0.0251,0.9298,0.3514,0.994
16.623953275,0.0208,0.9312,0.3636,1.000
16.627197286,0.0242,0.9298,0.3377,0.990
16.629979838,0.0237,0.9220,0.3382,0.982
16.631954369,0.0305,0.9181,0.3397,0.979
16.634313536,0.0251,0.9151,0.3382,0.976
16.637087546,0.0291,0.9112,0.3333,0.971
16.639454004,0.0295,0.9142,0.3304,0.972
16.642865254,0.0256,0.9063,0.3260,0.964
16.644497963,0.0310,0.9156,0.3260,0.972
16.647440879,0.0261,0.9166,0.3265,0.973
16.649872963,0.0276,0.9107,0.3373,0.972
16.65207239,0.0271,0.9088,0.3270,0.966
16.654483692,0.0305,0.9244,0.3314,0.982
16.657614786,0.0286,0.9186,0.3275,0.976
16.660040098,0.0247,0.9225,0.3333,0.981
16.66316489,0.0203,0.9234,0.3373,0.983
16.665067702,0.0222,0.9181,0.3382,0.979
16.66758364,0.0222,0.9264,0.3421,0.988
16.669465515,0.0208,0.9234,0.3485,0.987
16.671735775,0.0164,0.9303,0.3456,0.993
16.673796452,0.0315,0.9249,0.3490,0.989
16.682031244,0.0247,0.9239,0.3451,0.987
16.683565723,0.0247,0.9273,0.3490,0.991
16.684121765,0.0315,0.9269,0.3451,0.990
16.685602963,0.0281,0.9234,0.3543,0.989
16.687094265,0.0369,0.9254,0.3490,0.990
16.690291609,0.0325,0.9254,0.3626,0.994
16.697649681,0.0305,0.9317,0.3558,0.998
16.698766296,0.0251,0.9254,0.3749,0.999
16.699201765,0.0320,0.9303,0.3685,1.001
16.699754473,0.0339,0.9347,0.3641,1.004
16.703385931,0.0344,0.9264,0.3670,0.997
16.704326088,0.0271,0.9342,0.3617,1.002
16.706881817,0.0300,0.9264,0.3725,0.999
16.709319056,0.0481,0.9337,0.3626,1.003
16.711775411,0.0461,0.9308,0.3651,1.001
16.714278952,0.0432,0.9332,0.3690,1.004
16.716938119,0.0461,0.9205,0.3710,0.994
16.718677181,0.0359,0.9283,0.3656,0.998
16.721591088,0.0437,0.9283,0.3666,0.999
16.725064004,0.0432,0.9293,0.3661,1.000
16.726999786,0.0388,0.9239,0.3587,0.992
16.729412129,0.0374,0.9234,0.3495,0.988
16.731740879,0.0442,0.9288,0.3563,0.996
16.733953327,0.0330,0.9244,0.3426,0.986
16.736493119,0.0339,0.9220,0.3475,0.986
16.738846556,0.0291,0.9312,0.3495,0.995
16.74409765,0.0291,0.9259,0.3534,0.991
16.745449369,0.0300,0.9249,0.3460,0.988
16.746628275,0.0310,0.9264,0.3333,0.985
16.749135463,0.0291,0.9166,0.3343,0.976
16.751870254,0.0222,0.9210,0.3329,0.980
16.753750827,0.0300,0.9176,0.3290,0.975
16.756221973,0.0349,0.9127,0.3202,0.968
16.760365046,0.0325,0.9156,0.3197,0.970
16.762391452,0.0305,0.9151,0.3197,0.970
16.763899109,0.0261,0.9137,0.3172,0.968
16.76674489,0.0339,0.9210,0.3250,0.977
16.769227911,0.0256,0.9215,0.3158,0.974
16.771269317,0.0247,0.9210,0.3270,0.978
16.773172129,0.0227,0.9171,0.3207,0.972
16.783554109,0.0281,0.9171,0.3270,0.974
16.78439364,0.0305,0.9215,0.3192,0.976
16.784734629,0.0286,0.9264,0.3255,0.982
16.785189681,0.0222,0.9229,0.3192,0.977
16.786807911,0.0300,0.9225,0.3192,0.977
16.803666244,0.0315,0.9161,0.3255,0.973
16.804946556,0.0247,0.9210,0.3207,0.976
16.805360202,0.0310,0.9200,0.3304,0.978
16.805661504,0.0330,0.9195,0.3294,0.977
16.805977546,0.0344,0.9220,0.3294,0.980
16.806295671,0.0286,0.9210,0.3265,0.978
16.806703796,0.0413,0.9200,0.3338,0.980
16.807052129,0.0320,0.9283,0.3358,0.988
16.811998067,0.0339,0.9234,0.3397,0.985
16.813849473,0.0339,0.9190,0.3504,0.984
16.814333796,0.0320,0.9288,0.3504,0.993
16.816435463,0.0427,0.9273,0.3539,0.993
16.818909109,0.0408,0.9283,0.3529,0.994
16.821421921,0.0383,0.9376,0.3573,1.004
16.823719681,0.0295,0.9347,0.3548,1.000
16.826236817,0.0388,0.9410,0.3592,1.008
16.829478744,0.0364,0.9298,0.3500,0.994
16.831155879,0.0432,0.9361,0.3543,1.002
16.834104786,0.0398,0.9366,0.3695,1.008
16.836064994,0.0403,0.9356,0.3558,1.002
16.838614369,0.0476,0.9342,0.3636,1.004
16.842397077,0.0383,0.9283,0.3504,0.993
16.843671348,0.0471,0.9303,0.3573,0.998
16.846587702,0.0413,0.9283,0.3514,0.993
16.849354577,0.0466,0.9254,0.3431,0.988
16.851690254,0.0393,0.9308,0.3509,0.995
16.853473171,0.0349,0.9215,0.3446,0.984
16.855824213,0.0349,0.9288,0.3446,0.991
16.860648327,0.0300,0.9288,0.3460,0.992
16.862722129,0.0393,0.9288,0.3436,0.991
16.8637164,0.0325,0.9264,0.3529,0.992
16.86652015,0.0320,0.9293,0.3451,0.992
16.86851515,0.0320,0.9269,0.3460,0.990
16.871056661,0.0305,0.9244,0.3416,0.986
16.873814681,0.0320,0.9239,0.3431,0.986
16.876123484,0.0286,0.9254,0.3407,0.987
16.878836452,0.0315,0.9278,0.3412,0.989
16.881270671,0.0276,0.9239,0.3446,0.986
16.883695254,0.0305,0.9234,0.3475,0.987
16.88621364,0.0251,0.9234,0.3465,0.987
16.88840489,0.0291,0.9264,0.3460,0.989
16.891235775,0.0242,0.9269,0.3446,0.989
16.900139265,0.0310,0.9293,0.3460,0.992
16.901789317,0.0388,0.9269,0.3333,0.986
16.902357077,0.0256,0.9317,0.3475,0.995
16.903042286,0.0295,0.9273,0.3426,0.989
16.904334109,0.0305,0.9215,0.3421,0.983
16.905880879,0.0320,0.9249,0.3338,0.984
16.913937911,0.0315,0.9225,0.3358,0.982
16.914903744,0.0339,0.9229,0.3324,0.982
16.915466973,0.0315,0.9210,0.3343,0.980
16.915826036,0.0310,0.9244,0.3309,0.982
16.918255879,0.0344,0.9293,0.3358,0.989
16.921188067,0.0276,0.9225,0.3324,0.981
16.9233839,0.0291,0.9225,0.3348,0.982
16.926587598,0.0315,0.9234,0.3329,0.982
16.928164577,0.0291,0.9264,0.3338,0.985
16.930937754,0.0247,0.9210,0.3368,0.981
16.933945723,0.0393,0.9264,0.3373,0.987
16.935723327,0.0203,0.9249,0.3441,0.987
16.937436036,0.0281,0.9171,0.3436,0.980
16.942201817,0.0261,0.9181,0.3392,0.979
16.943869838,0.0320,0.9190,0.3412,0.981
16.946337858,0.0291,0.9220,0.3451,0.985
16.948526973,0.0256,0.9220,0.3495,0.986
16.950980723,0.0320,0.9249,0.3446,0.988
16.953346192,0.0271,0.9264,0.3348,0.985
16.955634681,0.0281,0.9327,0.3348,0.991
16.960220619,0.0310,0.9254,0.3333,0.984
16.961484577,0.0286,0.9210,0.3377,0.981
16.963731713,0.0310,0.9264,0.3290,0.984
16.966046973,0.0339,0.9229,0.3421,0.985
16.968541296,0.0212,0.9244,0.3309,0.982
16.970660775,0.0315,0.9269,0.3407,0.988
16.973457077,0.0325,0.9273,0.3338,0.986
16.977427546,0.0300,0.9273,0.3412,0.989
16.979268483,0.0305,0.9347,0.3436,0.996
16.98156364,0.0320,0.9298,0.3304,0.987
16.984775931,0.0281,0.9293,0.3407,0.990
16.985822338,0.0320,0.9293,0.3412,0.990
16.988069369,0.0335,0.9259,0.3377,0.986
16.991553588,0.0364,0.9244,0.3421,0.986
16.996390931,0.0335,0.9293,0.3416,0.991
16.997280306,0.0305,0.9259,0.3416,0.987
16.998998692,0.0276,0.9210,0.3426,0.983
17.001887233,0.0325,0.9254,0.3431,0.987
17.00419489,0.0286,0.9220,0.3416,0.984
17.005812181,0.0369,0.9264,0.3451,0.989
17.009459838,0.0335,0.9259,0.3338,0.985
17.011247858,0.0271,0.9356,0.3426,0.997
17.013493275,0.0271,0.9264,0.3299,0.984
17.015779942,0.0310,0.9239,0.3290,0.981
17.018082806,0.0286,0.9288,0.3338,0.987
17.0206014,0.0339,0.9244,0.3329,0.983
17.023105983,0.0295,0.9293,0.3246,0.985
17.026283275,0.0349,0.9264,0.3407,0.988
17.028047025,0.0325,0.9234,0.3358,0.983
17.031405983,0.0276,0.9225,0.3309,0.980
17.033854577,0.0286,0.9312,0.3392,0.992
17.035693692,0.0330,0.9298,0.3431,0.992
17.038199108,0.0286,0.9322,0.3353,0.991
17.040247702,0.0325,0.9254,0.3324,0.984
17.043864161,0.0291,0.9244,0.3426,0.986
17.045978067,0.0310,0.9308,0.3416,0.992
17.050099369,0.0291,0.9200,0.3426,0.982
17.050536556,0.0271,0.9264,0.3529,0.992
17.054651661,0.0374,0.9288,0.3548,0.995
17.055519525,0.0266,0.9273,0.3470,0.991
17.058708952,0.0261,0.9342,0.3470,0.997
17.060362806,0.0305,0.9244,0.3514,0.989
17.062852806,0.0276,0.9283,0.3470,0.991
17.065597077,0.0330,0.9269,0.3353,0.986
17.067626244,0.0315,0.9332,0.3490,0.997
17.07042864,0.0378,0.9259,0.3504,0.991
17.072435358,0.0276,0.9225,0.3539,0.988
17.079298744,0.0266,0.9210,0.3475,0.985
17.080138015,0.0349,0.9249,0.3465,0.988
17.080457286,0.0330,0.9264,0.3436,0.989
17.082277233,0.0300,0.9293,0.3426,0.991
17.084787806,0.0418,0.9278,0.3319,0.986
17.087021765,0.0374,0.9244,0.3470,0.988
17.089719473,0.0300,0.9244,0.3358,0.984
17.09206489,0.0359,0.9244,0.3446,0.987
17.09465364,0.0291,0.9269,0.3421,0.988
17.097138067,0.0325,0.9244,0.3456,0.987
17.09948614,0.0335,0.9269,0.3465,0.990
17.101882963,0.0413,0.9190,0.3416,0.981
17.104250827,0.0349,0.9264,0.3416,0.988
17.107016296,0.0359,0.9259,0.3373,0.986
17.109816556,0.0271,0.9283,0.3436,0.990
17.112267286,0.0330,0.9298,0.3333,0.988
17.114562233,0.0354,0.9234,0.3431,0.986
17.118693588,0.0310,0.9229,0.3416,0.985
17.1199539,0.0305,0.9181,0.3392,0.979
17.122316088,0.0403,0.9234,0.3470,0.987
17.124717338,0.0271,0.9210,0.3407,0.982
17.127668067,0.0320,0.9288,0.3373,0.989
17.130128535,0.0432,0.9210,0.3343,0.981
17.132357494,0.0305,0.9298,0.3338,0.988
17.135305515,0.0388,0.9283,0.3314,0.986
17.138742598,0.0403,0.9181,0.3299,0.976
17.140379785,0.0418,0.9298,0.3333,0.989
17.142627806,0.0437,0.9244,0.3436,0.987
17.145615098,0.0388,0.9249,0.3392,0.986
17.147776504,0.0422,0.9259,0.3441,0.989
17.150044629,0.0388,0.9288,0.3412,0.990
17.152724473,0.0398,0.9298,0.3358,0.989
17.154834369,0.0403,0.9273,0.3353,0.987
17.159186088,0.0393,0.9244,0.3485,0.989
17.160603119,0.0413,0.9337,0.3416,0.995
17.163405723,0.0398,0.9273,0.3436,0.990
17.165613223,0.0408,0.9264,0.3426,0.989
17.1674064,0.0427,0.9278,0.3436,0.990
17.16972666,0.0349,0.9220,0.3329,0.981
17.172295306,0.0437,0.9283,0.3416,0.990
17.176741035,0.0388,0.9269,0.3290,0.984
17.178310723,0.0437,0.9288,0.3358,0.989
17.180100515,0.0378,0.9259,0.3338,0.985
17.182791765,0.0447,0.9215,0.3324,0.981
17.18470291,0.0378,0.9337,0.3392,0.994
17.187043275,0.0403,0.9210,0.3407,0.983
17.189787858,0.0383,0.9308,0.3368,0.991
17.19502666,0.0300,0.9239,0.3333,0.983
17.19587765,0.0413,0.9249,0.3412,0.987
17.198101556,0.0344,0.9234,0.3343,0.983
17.202155202,0.0374,0.9288,0.3304,0.987
17.203014004,0.0330,0.9273,0.3319,0.985
17.205610254,0.0325,0.9249,0.3373,0.985
17.213507338,0.0378,0.9293,0.3397,0.990
17.214286088,0.0369,0.9278,0.3421,0.990
17.214614838,0.0349,0.9254,0.3578,0.993
17.214905098,0.0349,0.9249,0.3446,0.988
17.217545671,0.0349,0.9249,0.3470,0.988
17.220563275,0.0286,0.9244,0.3563,0.991
17.222407181,0.0354,0.9215,0.3373,0.982
17.225225254,0.0315,0.9327,0.3451,0.995
17.227369733,0.0271,0.9205,0.3368,0.981
17.229984577,0.0310,0.9298,0.3451,0.992
17.231977963,0.0247,0.9244,0.3426,0.986
17.234824733,0.0320,0.9317,0.3412,0.993
17.237089213,0.0227,0.9215,0.3382,0.982
17.239355358,0.0305,0.9220,0.3421,0.984
17.242240202,0.0208,0.9215,0.3314,0.979
17.244314525,0.0208,0.9200,0.3324,0.978
17.246792338,0.0247,0.9239,0.3202,0.978
17.250602858,0.0208,0.9225,0.3290,0.980
17.252416608,0.0173,0.9254,0.3265,0.981
17.25498041,0.0183,0.9215,0.3309,0.979
17.258702858,0.0203,0.9278,0.3382,0.988
17.259693431,0.0198,0.9273,0.3426,0.989
17.262868744,0.0198,0.9254,0.3329,0.984
17.265322702,0.0232,0.9225,0.3392,0.983
17.26669864,0.0232,0.9259,0.3246,0.981
17.26984989,0.0203,0.9195,0.3348,0.979
17.271935254,0.0203,0.9259,0.3304,0.983
17.277027598,0.0286,0.9176,0.3446,0.981
17.278598379,0.0232,0.9171,0.3353,0.977
17.280309838,0.0251,0.9264,0.3392,0.987
17.283053952,0.0247,0.9244,0.3373,0.984
17.285049838,0.0271,0.9229,0.3402,0.984
17.287729577,0.0232,0.9293,0.3382,0.989
17.29069015,0.0315,0.9273,0.3436,0.989
17.296235619,0.0325,0.9366,0.3382,0.996
17.297218275,0.0232,0.9361,0.3392,0.996
17.297566921,0.0266,0.9293,0.3338,0.988
17.299311088,0.0168,0.9229,0.3377,0.983
17.302298483,0.0251,0.9347,0.3338,0.993
17.304476608,0.0217,0.9317,0.3314,0.989
17.312928796,0.0310,0.9352,0.3441,0.997
17.313686973,0.0232,0.9332,0.3392,0.993
17.313878535,0.0335,0.9273,0.3353,0.987
17.314585879,0.0286,0.9283,0.3373,0.988
17.316773483,0.0325,0.9283,0.3382,0.989
17.320746035,0.0256,0.9308,0.3309,0.988
17.322032181,0.0281,0.9288,0.3314,0.987
17.325021088,0.0261,0.9249,0.3402,0.986
17.326248223,0.0335,0.9229,0.3304,0.981
17.329345775,0.0305,0.9303,0.3294,0.987
17.331477494,0.0310,0.9303,0.3265,0.986
17.33394765,0.0237,0.9239,0.3255,0.980
17.335999317,0.0335,0.9327,0.3319,0.991
17.339630879,0.0256,0.9259,0.3329,0.984
17.341565879,0.0286,0.9293,0.3343,0.988
17.344064108,0.0354,0.9293,0.3338,0.988
17.346445046,0.0295,0.9308,0.3324,0.989
17.349359473,0.0320,0.9352,0.3333,0.993
17.351219421,0.0344,0.9332,0.3338,0.992
17.353676556,0.0335,0.9278,0.3329,0.986
17.357083327,0.0388,0.9210,0.3314,0.980
17.361457285,0.0398,0.9337,0.3421,0.995
17.363747337,0.0344,0.9347,0.3460,0.997
17.365245827,0.0437,0.9278,0.3412,0.990
17.366628952,0.0418,0.9332,0.3426,0.995
17.369774525,0.0364,0.9303,0.3441,0.993
17.371659577,0.0471,0.9356,0.3387,0.996
17.37596265,0.0481,0.9337,0.3319,0.992
17.377870306,0.0393,0.9322,0.3343,0.991
