time,gFx,gFy,gFz,TgF
14.220206193,0.0027,0.0121,1.0140,1.014
14.222891401,0.0051,0.0165,1.0101,1.010
14.225298588,0.0110,0.0097,1.0018,1.002
14.227867338,0.0066,0.0131,0.9964,0.996
14.230603172,0.0090,0.0078,0.9969,0.997
14.232419161,0.0076,0.0097,0.9954,0.995
14.23510687,0.0105,0.0126,0.9881,0.988
14.241467963,0.0046,0.0078,0.9939,0.994
14.242267963,0.0095,0.0058,0.9983,0.998
14.243111193,0.0149,0.0107,0.9959,0.996
14.246302599,0.0129,0.0092,0.9978,0.998
14.24780812,0.0017,0.0107,1.0066,1.007
14.249763641,0.0105,0.0073,0.9959,0.996
14.25196062,0.0120,0.0087,1.0022,1.002
14.254765047,0.0110,0.0087,0.9925,0.993
14.257466818,0.0012,0.0165,1.0022,1.002
14.259663588,0.0081,0.0097,0.9978,0.998
14.262456245,0.0076,0.0063,1.0013,1.001
14.26453312,0.0051,0.0126,0.9988,0.999
14.266476609,0.0046,0.0112,1.0037,1.004
14.268987338,0.0066,0.0097,1.0027,1.003
14.271541818,0.0042,0.0112,0.9993,0.999
14.274617963,0.0042,0.0082,0.9998,1.000
14.277078693,0.0032,0.0092,1.0077,1.008
14.279568588,0.0081,0.0131,1.0072,1.007
14.281610359,0.0056,0.0102,1.0037,1.004
14.284159943,0.0115,0.0082,1.0057,1.006
14.286748745,0.0081,0.0107,1.0013,1.001
14.289301557,0.0037,0.0121,1.0022,1.002
14.291926713,0.0076,0.0151,1.0022,1.002
14.294879161,0.0066,0.0053,1.0022,1.002
14.297201297,0.0085,0.0048,1.0018,1.002
14.299611036,0.0022,0.0126,1.0022,1.002
14.302892078,0.0076,0.0092,1.0057,1.006
14.308346713,0.0012,0.0121,1.0072,1.007
14.311742286,-0.0067,0.0087,1.0003,1.000
14.312070672,0.0061,0.0112,1.0130,1.013
14.312262703,-0.0042,0.0136,1.0047,1.005
14.315191922,0.0081,0.0117,1.0013,1.001
14.317576245,0.0037,0.0058,1.0077,1.008
14.319087651,0.0032,-0.0010,1.0052,1.005
14.321641401,0.0056,0.0058,1.0091,1.009
14.324050463,0.0022,0.0107,1.0121,1.012
14.326718016,0.0042,0.0087,1.0057,1.006
14.331436609,0.0046,0.0107,0.9978,0.998
14.334179578,0.0090,0.0112,1.0066,1.007
14.335196453,0.0017,0.0019,1.0066,1.007
14.340397078,0.0071,0.0117,0.9993,0.999
14.34095312,0.0134,0.0121,1.0022,1.002
14.341370047,0.0032,0.0092,1.0013,1.001
14.343658953,0.0095,0.0043,1.0037,1.004
14.346487911,0.0100,0.0121,0.9993,0.999
14.34913687,0.0046,0.0092,0.9969,0.997
14.351326557,0.0085,0.0097,0.9925,0.993
14.354416453,0.0027,0.0068,0.9949,0.995
14.356888484,0.0046,0.0068,0.9988,0.999
14.358825932,0.0051,0.0131,0.9998,1.000
14.361094838,0.0051,0.0131,1.0032,1.003
14.363637651,0.0037,0.0053,1.0032,1.003
14.366139891,-0.0008,-0.0001,1.0096,1.010
14.368431297,-0.0057,0.0053,1.0121,1.012
14.371043693,0.0061,0.0131,1.0096,1.010
14.373561609,0.0002,0.0092,1.0072,1.007
14.376400984,0.0139,0.0078,1.0111,1.011
14.378367078,0.0027,0.0068,1.0135,1.014
14.381024734,0.0120,0.0068,1.0160,1.016
14.383392338,-0.0018,0.0112,1.0072,1.007
14.386527182,0.0115,0.0092,1.0101,1.010
14.389128224,0.0051,0.0107,1.0116,1.012
14.391385672,0.0027,0.0121,1.0042,1.004
14.393935099,0.0115,0.0087,1.0047,1.005
14.396275099,0.0056,0.0043,1.0096,1.010
14.398659734,0.0002,0.0097,0.9983,0.998
14.40127937,0.0066,0.0161,1.0061,1.006
14.404887859,0.0027,0.0146,1.0003,1.000
14.408353745,0.0090,0.0131,1.0077,1.008
14.412839526,0.0164,0.0078,0.9939,0.994
14.413260515,0.0061,0.0078,0.9934,0.993
14.415463172,0.0056,0.0058,0.9959,0.996
14.417647182,0.0144,0.0117,0.9949,0.995
14.422124734,0.0046,0.0097,0.9886,0.989
14.42311187,0.0125,0.0092,0.9978,0.998
14.424546505,0.0154,0.0126,0.9978,0.998
14.42660588,0.0100,0.0175,0.9930,0.993
14.429106349,0.0056,0.0107,0.9974,0.997
14.43142838,0.0056,0.0092,0.9920,0.992
14.43403713,0.0090,0.0170,0.9974,0.998
14.436221036,0.0071,0.0170,1.0061,1.006
14.439061765,0.0056,0.0151,1.0042,1.004
14.441402807,0.0120,0.0102,0.9978,0.998
14.443991088,0.0032,0.0151,0.9964,0.996
14.446364057,0.0022,0.0175,0.9969,0.997
14.448354005,-0.0013,0.0082,1.0061,1.006
14.450973432,0.0120,0.0131,0.9964,0.997
14.458114578,0.0042,0.0170,0.9954,0.996
14.459116765,0.0090,0.0112,0.9920,0.992
14.460333224,-0.0003,0.0087,1.0008,1.001
14.462868172,0.0100,0.0117,0.9974,0.997
14.465421557,0.0120,0.0068,1.0022,1.002
14.466612651,0.0081,0.0126,0.9930,0.993
14.469270984,0.0110,0.0082,0.9964,0.996
14.47095713,0.0076,0.0136,0.9988,0.999
14.473944422,0.0071,0.0082,0.9983,0.998
14.476001609,0.0022,0.0082,1.0121,1.012
14.477977703,0.0066,0.0092,1.0008,1.001
14.480690099,0.0027,0.0078,1.0130,1.013
14.483133588,0.0090,0.0078,0.9964,0.996
14.485623849,0.0071,0.0048,1.0082,1.008
14.48833588,0.0012,0.0048,1.0072,1.007
14.490831453,0.0032,0.0165,1.0072,1.007
14.493263276,0.0002,0.0082,1.0077,1.008
14.49607614,0.0081,0.0126,1.0135,1.014
14.498173849,0.0056,0.0112,1.0174,1.018
14.500650828,0.0051,0.0112,1.0145,1.015
14.504448276,0.0066,0.0087,1.0150,1.015
14.506220359,0.0017,0.0078,1.0096,1.010
14.509067495,0.0012,0.0117,1.0066,1.007
14.511308068,0.0120,0.0102,1.0121,1.012
14.514251661,0.0051,0.0063,1.0101,1.010
14.51588062,0.0105,0.0087,0.9983,0.998
14.518216088,0.0061,0.0078,1.0047,1.005
14.520865151,0.0095,0.0092,1.0022,1.002
14.524099786,0.0129,0.0082,0.9930,0.993
14.526191974,0.0081,0.0092,1.0082,1.008
14.528470776,0.0012,0.0087,1.0101,1.010
14.531053849,0.0027,0.0073,1.0018,1.002
14.532976818,0.0095,0.0117,0.9969,0.997
14.535575463,0.0139,0.0112,0.9983,0.998
14.538640828,0.0085,0.0092,0.9954,0.995
14.541493901,0.0081,0.0165,1.0022,1.002
14.54391963,0.0061,0.0068,0.9978,0.998
14.546915932,0.0144,0.0092,1.0003,1.000
14.548584526,0.0056,0.0097,0.9930,0.993
14.551485255,0.0007,0.0087,1.0042,1.004
14.554718276,0.0022,0.0121,1.0003,1.000
14.556261818,0.0042,0.0092,0.9954,0.995
14.558644265,0.0012,0.0112,1.0037,1.004
14.560939265,0.0076,0.0141,1.0022,1.002
14.563359057,0.0032,0.0126,1.0003,1.000
14.565966505,0.0081,0.0107,1.0052,1.005
14.568232963,0.0066,0.0112,1.0091,1.009
14.571129005,0.0071,0.0141,1.0091,1.009
14.575524943,-0.0003,0.0131,1.0106,1.011
14.576347547,0.0129,0.0068,1.0003,1.000
14.577912963,0.0061,0.0117,0.9993,0.999
14.58035864,-0.0037,0.0053,1.0072,1.007
14.582835203,0.0032,0.0161,1.0047,1.005
14.585114005,0.0051,0.0078,0.9905,0.991
14.588072547,0.0105,0.0063,0.9978,0.998
14.590731713,0.0056,0.0048,1.0027,1.003
14.593158901,0.0046,0.0048,1.0032,1.003
14.595408067,0.0076,0.0082,1.0013,1.001
14.598014213,0.0032,0.0068,1.0047,1.005
14.600292807,-0.0008,0.0126,1.0121,1.012
14.604364057,-0.0018,0.0092,1.0130,1.013
14.606367286,0.0037,0.0078,1.0077,1.008
14.608814838,-0.0037,0.0131,1.0066,1.007
14.61078963,0.0012,0.0053,1.0145,1.015
14.61348338,0.0027,0.0117,1.0061,1.006
14.615661609,0.0105,0.0107,1.0082,1.008
14.618837755,0.0105,0.0121,1.0022,1.002
14.621321453,-0.0027,0.0082,1.0008,1.001
14.623514213,0.0081,0.0121,1.0027,1.003
14.626069578,0.0061,0.0121,1.0027,1.003
14.627743067,0.0134,0.0078,1.0008,1.001
14.631019161,0.0046,0.0121,0.9988,0.999
14.633779057,0.0046,0.0126,0.9998,1.000
14.635637651,0.0110,0.0082,0.9969,0.997
14.638745307,0.0076,0.0102,1.0027,1.003
14.64144937,0.0051,0.0102,0.9988,0.999
14.643179005,0.0110,0.0068,1.0008,1.001
14.645584838,0.0056,0.0141,0.9993,0.999
14.647769057,0.0120,0.0121,0.9949,0.995
14.650572599,0.0042,0.0068,1.0013,1.001
14.653951036,0.0081,0.0112,0.9974,0.997
14.655554317,0.0071,0.0117,1.0057,1.006
14.658533953,0.0081,0.0112,1.0047,1.005
14.660060672,0.0046,0.0082,0.9983,0.998
14.663349734,0.0100,0.0073,1.0047,1.005
14.665045099,-0.0071,0.0097,0.9954,0.995
14.668105515,0.0017,0.0102,1.0008,1.001
14.670634109,0.0066,0.0117,1.0008,1.001
14.67329463,0.0056,0.0092,1.0082,1.008
14.67566989,0.0071,0.0087,0.9988,0.999
14.678499734,0.0061,0.0126,1.0135,1.014
14.680529682,0.0061,0.0029,1.0140,1.014
14.682896609,0.0081,0.0068,1.0145,1.015
14.685024161,0.0076,-0.0015,1.0066,1.007
14.687620411,0.0037,0.0107,1.0116,1.012
14.691138692,0.0027,0.0038,1.0106,1.011
14.69396088,0.0017,0.0043,1.0150,1.015
14.696321557,0.0144,0.0058,1.0077,1.008
14.697495359,-0.0003,0.0058,1.0106,1.011
14.699909474,0.0110,0.0087,1.0082,1.008
14.703216765,0.0066,0.0063,1.0057,1.006
14.705151349,0.0051,0.0107,0.9954,0.995
14.70793713,0.0081,0.0082,0.9959,0.996
14.710765515,0.0120,0.0126,0.9993,0.999
14.712597547,0.0085,0.0092,1.0066,1.007
14.715035047,0.0144,0.0117,0.9978,0.998
14.717397286,0.0081,0.0073,0.9964,0.996
14.72017614,0.0149,0.0126,0.9949,0.995
14.722720932,0.0066,0.0141,1.0022,1.002
14.72536812,0.0110,0.0073,0.9949,0.995
14.727098276,0.0017,0.0151,1.0013,1.001
14.730286765,0.0076,0.0073,1.0008,1.001
14.732416765,-0.0008,0.0165,0.9939,0.994
14.735347911,0.0081,0.0053,1.0013,1.001
14.737921557,0.0007,0.0053,1.0003,1.000
14.740468224,0.0115,0.0107,1.0013,1.001
14.743017078,0.0056,0.0112,0.9978,0.998
14.744910307,0.0061,0.0156,1.0037,1.004
14.747331922,0.0090,0.0112,1.0086,1.009
14.749741401,0.0051,0.0073,1.0106,1.011
14.754113849,0.0012,0.0082,0.9974,0.997
14.75504437,0.0037,0.0151,1.0116,1.012
14.757487026,0.0061,0.0092,1.0072,1.007
14.760902807,0.0066,0.0063,0.9993,0.999
14.76294614,0.0056,0.0078,1.0052,1.005
14.764684317,0.0076,0.0097,1.0091,1.009
14.766976453,0.0100,0.0126,1.0066,1.007
14.769755151,0.0027,0.0112,1.0057,1.006
14.772895724,0.0042,0.0063,0.9998,1.000
14.774701036,-0.0027,0.0078,1.0013,1.001
14.777042963,0.0042,0.0097,1.0022,1.002
14.779622755,0.0046,0.0107,1.0032,1.003
14.781937755,0.0085,0.0029,1.0066,1.007
14.784430463,0.0076,0.0043,0.9934,0.993
14.78695937,0.0037,0.0126,0.9988,0.999
14.789445359,0.0037,0.0053,1.0061,1.006
14.79233614,0.0051,0.0073,1.0008,1.001
14.794660203,0.0125,0.0126,1.0130,1.013
14.798935932,0.0002,0.0009,0.9998,1.000
14.799450411,0.0061,0.0068,1.0018,1.002
14.801873797,-0.0008,0.0131,1.0018,1.002
14.804218692,0.0085,0.0097,1.0022,1.002
14.806850255,0.0032,0.0073,1.0037,1.004
14.809231401,0.0061,0.0014,1.0061,1.006
14.811684317,0.0115,0.0029,0.9988,0.999
14.814412494,0.0051,0.0043,1.0066,1.007
14.817093276,0.0066,0.0058,1.0101,1.010
14.820262338,-0.0013,0.0078,1.0101,1.010
14.822104734,0.0076,0.0029,1.0140,1.014
14.82551588,0.0071,0.0068,1.0018,1.002
14.827397026,0.0076,0.0038,1.0042,1.004
14.829757859,0.0076,0.0092,1.0086,1.009
14.832061088,0.0056,0.0107,1.0047,1.005
14.834927911,0.0076,0.0102,0.9978,0.998
14.837489526,0.0002,0.0170,1.0072,1.007
14.840805567,0.0051,0.0078,1.0057,1.006
14.842592234,0.0129,0.0078,1.0003,1.000
14.844869317,0.0002,0.0126,1.0072,1.007
14.847106609,0.0081,0.0073,0.9978,0.998
14.849783328,0.0095,0.0092,0.9974,0.997
14.852293432,0.0027,0.0087,1.0027,1.003
14.855153588,0.0085,0.0165,1.0008,1.001
14.85787963,0.0022,0.0117,1.0096,1.010
14.86074463,0.0081,0.0107,0.9969,0.997
14.862537547,0.0125,0.0078,1.0022,1.002
14.864155359,0.0032,0.0136,0.9988,0.999
14.867537547,0.0056,0.0126,1.0027,1.003
14.869597807,0.0100,0.0019,0.9983,0.998
14.872752078,0.0090,0.0043,0.9925,0.993
14.874832807,0.0046,0.0092,1.0018,1.002
14.876372755,0.0032,0.0092,0.9993,0.999
14.878911661,0.0056,0.0092,0.9993,0.999
14.880945776,0.0066,0.0043,0.9998,1.000
14.884000515,0.0046,0.0107,1.0061,1.006
14.886639942,0.0002,0.0038,1.0072,1.007
14.888963172,-0.0037,0.0058,1.0057,1.006
14.892113953,0.0017,0.0131,0.9988,0.999
14.895101505,0.0032,0.0048,0.9993,0.999
14.898786765,0.0081,0.0092,1.0008,1.001
14.899065932,0.0012,0.0087,1.0066,1.007
14.902247286,0.0027,0.0082,1.0018,1.002
14.904688797,0.0081,0.0107,1.0022,1.002
14.907478328,0.0120,0.0092,1.0072,1.007
14.909574734,0.0115,0.0078,0.9978,0.998
14.912217859,0.0027,0.0092,1.0013,1.001
14.914992494,0.0042,0.0141,1.0022,1.002
14.916742547,0.0129,0.0073,1.0052,1.005
14.919582234,0.0076,0.0131,1.0066,1.007
14.921770151,0.0076,0.0146,0.9988,0.999
14.924433276,0.0090,0.0136,1.0061,1.006
14.927101661,0.0032,0.0068,1.0077,1.008
14.928819161,0.0017,0.0126,1.0057,1.006
14.932438744,0.0042,0.0151,1.0091,1.009
14.934804422,0.0017,0.0073,1.0042,1.004
14.938134526,0.0095,0.0156,1.0061,1.006
14.940212911,-0.0003,0.0161,1.0057,1.006
14.942383276,0.0007,0.0156,1.0042,1.004
14.944550047,0.0012,0.0048,1.0106,1.011
14.946990099,0.0110,0.0097,1.0106,1.011
14.949520567,0.0076,0.0131,1.0037,1.004
14.954753953,0.0085,0.0097,1.0086,1.009
14.955326557,0.0042,0.0151,1.0057,1.006
14.95687739,0.0022,0.0058,1.0052,1.005
14.960197494,0.0071,0.0107,0.9934,0.994
14.961913797,0.0100,0.0073,1.0022,1.002
14.964379109,0.0081,0.0161,1.0027,1.003
14.966365619,-0.0027,0.0102,1.0101,1.010
14.969026192,0.0056,0.0082,0.9974,0.997
14.973633536,0.0066,0.0092,1.0018,1.002
14.974974057,0.0022,0.0112,1.0027,1.003
14.97896463,0.0076,0.0156,0.9969,0.997
14.979341349,-0.0008,0.0097,0.9988,0.999
14.98377338,0.0017,0.0078,1.0032,1.003
14.983933432,-0.0023,0.0112,0.9920,0.992
14.986275828,0.0115,0.0141,1.0008,1.001
14.988932547,0.0007,0.0078,0.9959,0.996
14.991473484,0.0100,0.0112,1.0003,1.000
14.994337234,0.0071,0.0048,1.0018,1.002
14.996378224,0.0012,0.0131,1.0037,1.004
14.998714578,0.0071,0.0107,0.9993,0.999
15.001776349,0.0071,0.0058,1.0086,1.009
15.004376869,-0.0032,0.0102,1.0096,1.010
15.007123328,0.0046,0.0151,1.0027,1.003
15.009322026,0.0100,0.0112,1.0101,1.010
15.011319109,0.0090,0.0092,1.0042,1.004
15.013606505,0.0110,0.0063,1.0077,1.008
15.016277599,0.0100,0.0087,1.0077,1.008
15.020085411,0.0046,0.0019,1.0013,1.001
15.021552286,0.0120,0.0078,1.0027,1.003
15.024423067,0.0100,0.0092,1.0003,1.000
15.026843588,0.0076,0.0112,1.0061,1.006
15.028326974,0.0125,0.0107,1.0066,1.007
15.031138276,0.0046,0.0092,1.0022,1.002
15.034258015,0.0027,0.0141,0.9998,1.000
15.036936817,0.0027,0.0078,1.0082,1.008
15.039560099,0.0125,0.0146,1.0032,1.003
15.04226989,0.0056,0.0097,1.0003,1.000
15.044256453,0.0076,0.0146,0.9974,0.997
15.046741349,0.0071,0.0087,0.9998,1.000
15.049096713,0.0002,0.0092,1.0022,1.002
15.054117546,0.0027,0.0034,1.0003,1.000
15.054799317,0.0110,0.0034,1.0013,1.001
15.057788744,0.0071,0.0156,0.9900,0.990
15.060077859,0.0012,0.0102,1.0047,1.005
15.062238328,0.0144,0.0131,0.9886,0.989
15.06466588,0.0071,0.0092,0.9959,0.996
15.066615515,0.0002,0.0058,0.9915,0.992
15.068917494,0.0066,0.0068,1.0032,1.003
15.071693692,0.0076,0.0038,1.0042,1.004
15.074093588,0.0090,0.0082,1.0013,1.001
15.076133484,0.0042,0.0102,1.0042,1.004
15.078637599,0.0022,0.0175,1.0018,1.002
15.080915776,0.0100,0.0151,0.9988,0.999
15.083675307,0.0046,0.0146,1.0042,1.004
15.08637588,0.0046,0.0151,0.9925,0.993
15.088823224,0.0022,0.0102,0.9925,0.993
15.09122114,0.0051,0.0048,0.9998,1.000
15.094221661,0.0081,0.0102,0.9891,0.989
15.096531244,0.0022,-0.0005,0.9959,0.996
15.098824421,0.0002,0.0117,0.9959,0.996
15.102333849,0.0022,0.0087,1.0022,1.002
15.104036192,0.0085,0.0121,1.0042,1.004
15.107400046,0.0032,0.0092,1.0027,1.003
15.109655359,0.0022,0.0053,1.0066,1.007
15.111753015,0.0046,0.0043,1.0057,1.006
15.114757078,0.0042,0.0078,0.9998,1.000
15.116753171,0.0085,0.0107,1.0082,1.008
15.11989963,0.0046,0.0107,0.9983,0.998
15.122650619,0.0100,0.0131,0.9974,0.997
15.124982026,0.0085,0.0151,1.0072,1.007
15.12660213,0.0125,0.0097,1.0037,1.004
15.129016974,0.0027,0.0058,1.0032,1.003
15.131561974,0.0100,0.0073,1.0052,1.005
15.137314161,0.0046,0.0151,1.0057,1.006
15.137901921,0.0002,0.0092,1.0116,1.012
15.139992963,0.0125,0.0082,1.0111,1.011
15.143222234,-0.0013,0.0053,1.0155,1.015
15.144729942,0.0051,0.0068,1.0066,1.007
15.14708614,0.0017,0.0136,1.0052,1.005
15.148807338,0.0037,0.0068,1.0032,1.003
15.151830463,0.0061,0.0121,1.0086,1.009
15.154399057,0.0100,0.0024,1.0042,1.004
15.156724109,0.0012,0.0131,1.0052,1.005
15.159204734,0.0100,0.0136,1.0022,1.002
15.162281401,0.0056,0.0161,0.9934,0.994
15.16389989,0.0105,0.0131,0.9978,0.998
15.166323796,0.0061,0.0082,0.9949,0.995
15.169038015,0.0071,0.0117,0.9974,0.997
15.172195255,0.0085,0.0102,0.9856,0.986
15.174244109,0.0081,0.0131,0.9895,0.990
15.176869317,0.0090,0.0087,1.0008,1.001
15.178770567,0.0056,0.0112,1.0027,1.003
15.181447703,0.0027,0.0068,0.9983,0.998
15.18560239,0.0071,0.0058,1.0027,1.003
15.187286921,0.0027,0.0078,0.9993,0.999
15.18977614,0.0051,0.0126,0.9930,0.993
15.191888744,0.0027,0.0097,0.9925,0.993
15.194656661,0.0007,0.0117,0.9949,0.995
15.196223276,0.0017,0.0112,0.9964,0.996
15.198521817,0.0061,0.0117,1.0057,1.006
15.20208739,0.0076,0.0131,1.0066,1.007
15.204159682,0.0056,0.0121,1.0086,1.009
15.20668989,0.0076,0.0068,0.9930,0.993
15.209197859,0.0076,0.0073,0.9920,0.992
15.211326609,0.0134,0.0078,1.0042,1.004
15.213953328,0.0012,0.0141,0.9969,0.997
15.216360619,0.0085,0.0102,1.0018,1.002
15.219174526,0.0022,0.0121,1.0091,1.009
15.222782859,0.0134,0.0073,1.0047,1.005
15.224616036,0.0115,0.0068,0.9949,0.995
15.226895932,0.0027,0.0068,0.9964,0.996
15.228624109,0.0037,0.0063,0.9969,0.997
15.231343119,0.0056,0.0092,1.0003,1.000
15.234567703,0.0071,0.0097,1.0057,1.006
15.236922026,-0.0013,0.0038,1.0013,1.001
15.239727442,0.0051,0.0092,1.0042,1.004
15.241851453,0.0090,0.0092,0.9993,0.999
15.244305098,0.0046,0.0102,1.0066,1.007
15.246710619,0.0042,0.0161,1.0013,1.001
15.248994421,0.0066,0.0141,1.0066,1.007
15.253960567,0.0017,0.0131,1.0037,1.004
15.254625671,0.0071,0.0063,1.0022,1.002
15.25693463,0.0110,0.0146,1.0032,1.003
15.260821661,0.0056,0.0092,1.0022,1.002
15.262078953,0.0081,0.0078,1.0101,1.010
15.263786453,0.0027,0.0156,1.0121,1.012
15.266402755,0.0056,0.0112,1.0022,1.002
15.269223223,0.0046,0.0038,1.0072,1.007
15.271810098,0.0085,0.0117,1.0082,1.008
15.274481921,-0.0027,0.0097,1.0077,1.008
15.276465463,0.0110,0.0141,1.0047,1.005
15.27868213,0.0129,0.0121,0.9944,0.995
15.281358171,0.0144,0.0102,1.0072,1.007
15.284424838,0.0037,0.0043,0.9964,0.996
15.286547078,0.0061,0.0131,1.0022,1.002
15.28912489,0.0100,0.0151,0.9969,0.997
15.291683744,0.0046,0.0141,0.9993,0.999
15.294294265,0.0066,0.0092,0.9944,0.994
15.296450463,0.0027,0.0102,1.0057,1.006
15.29885963,0.0066,0.0107,0.9910,0.991
15.302120046,0.0144,0.0063,0.9925,0.993
15.304230255,0.0027,0.0131,0.9998,1.000
15.306762182,0.0042,0.0102,0.9925,0.993
15.309268276,-0.0003,0.0112,0.9949,0.995
15.311587911,0.0081,0.0078,1.0018,1.002
15.314544109,0.0081,0.0097,0.9939,0.994
15.31681463,0.0002,0.0121,1.0008,1.001
15.322031557,0.0081,0.0053,1.0106,1.011
15.322621765,0.0120,0.0082,0.9988,0.999
15.324573223,0.0042,0.0112,1.0037,1.004
15.327649838,0.0017,0.0107,1.0111,1.011
15.329889317,0.0046,0.0121,1.0077,1.008
15.33183864,0.0037,0.0087,1.0111,1.011
15.335591661,0.0056,0.0224,1.0101,1.010
15.337002755,0.0100,0.0117,1.0052,1.005
15.339986453,0.0110,0.0141,1.0013,1.001
15.341564265,0.0105,0.0107,1.0022,1.002
15.346087651,0.0071,0.0078,0.9998,1.000
15.348329734,0.0066,0.0117,1.0008,1.001
15.349609057,-0.0018,0.0151,0.9993,0.999
15.353817494,0.0134,0.0082,0.9974,0.997
15.355137911,0.0115,0.0058,1.0037,1.004
15.357255203,0.0061,0.0117,0.9964,0.996
15.359171557,0.0032,0.0063,0.9954,0.995
15.361431713,0.0115,0.0034,1.0013,1.001
15.363661192,0.0002,0.0087,1.0072,1.007
15.366220359,-0.0003,0.0117,1.0022,1.002
15.370008692,0.0090,0.0087,1.0003,1.000
15.371506088,0.0066,0.0092,0.9983,0.998
15.374160776,0.0125,0.0092,1.0116,1.012
15.376313119,0.0027,0.0117,1.0082,1.008
15.378953953,0.0012,0.0058,1.0042,1.004
15.381112755,0.0037,0.0019,1.0121,1.012
15.384026296,0.0046,0.0048,1.0061,1.006
15.386402182,0.0027,0.0087,1.0145,1.015
15.388866713,0.0012,0.0102,1.0072,1.007
15.391461973,0.0095,0.0121,1.0111,1.011
15.394569942,0.0139,0.0097,1.0111,1.011
15.396629578,0.0061,0.0082,1.0077,1.008
15.399067234,0.0037,-0.0005,1.0082,1.008
15.402398796,0.0090,0.0131,0.9998,1.000
15.405317026,0.0051,0.0161,1.0077,1.008
15.407052078,0.0105,0.0126,1.0008,1.001
15.410287546,0.0115,0.0048,0.9891,0.989
15.411809213,0.0120,0.0092,0.9983,0.998
15.414658328,0.0115,0.0126,1.0072,1.007
15.418072026,0.0110,0.0082,0.9978,0.998
15.421770359,0.0100,0.0131,0.9944,0.995
15.423306088,0.0076,0.0058,0.9934,0.993
15.424883484,0.0125,0.0078,0.9915,0.992
15.426952911,0.0085,0.0107,0.9944,0.995
15.429217651,0.0090,0.0131,0.9978,0.998
15.430983588,0.0051,0.0097,0.9959,0.996
15.434562807,0.0027,0.0087,0.9964,0.996
15.436990932,0.0002,0.0131,1.0027,1.003
15.439418796,0.0061,0.0112,0.9954,0.995
15.441844057,0.0012,0.0087,1.0013,1.001
15.443909057,0.0139,0.0082,0.9920,0.992
15.446592286,0.0051,0.0097,0.9930,0.993
15.449441088,0.0037,0.0053,1.0013,1.001
15.453768588,-0.0003,0.0078,0.9974,0.997
15.454922442,0.0090,0.0112,1.0008,1.001
15.457284473,0.0081,0.0141,1.0042,1.004
15.462284525,0.0061,0.0117,1.0022,1.002
15.462632182,0.0066,0.0126,1.0013,1.001
15.464158171,-0.0023,0.0058,1.0008,1.001
15.467630307,0.0144,0.0058,0.9959,0.996
15.46984614,-0.0003,0.0082,1.0057,1.006
15.471994994,0.0022,0.0097,0.9988,0.999
15.475035411,0.0032,0.0136,1.0037,1.004
15.477163848,0.0056,0.0053,1.0037,1.004
15.479573067,0.0032,0.0043,0.9993,0.999
15.481580411,0.0051,0.0151,1.0072,1.007
15.484319734,0.0066,0.0097,0.9939,0.994
15.486904265,0.0095,0.0136,0.9944,0.995
15.489353953,0.0046,0.0146,1.0027,1.003
15.491722286,0.0095,0.0087,1.0042,1.004
15.494354994,0.0012,0.0068,1.0008,1.001
15.496575098,0.0032,0.0126,1.0037,1.004
15.499349317,0.0046,0.0151,1.0022,1.002
15.50180015,-0.0013,0.0097,1.0022,1.002
15.504328119,-0.0037,0.0078,1.0008,1.001
15.507329578,0.0066,0.0121,1.0082,1.008
15.509302859,0.0085,0.0121,0.9978,0.998
15.512179578,0.0095,0.0092,1.0047,1.005
15.514575567,0.0090,0.0102,0.9964,0.996
15.516823536,0.0022,0.0146,0.9949,0.995
15.519513848,0.0061,0.0117,1.0037,1.004
15.523140046,0.0076,0.0126,1.0037,1.004
15.524889838,0.0037,0.0068,0.9993,0.999
15.526494265,0.0042,0.0131,0.9964,0.996
15.529946036,0.0081,0.0102,0.9969,0.997
15.532316557,0.0120,0.0107,1.0052,1.005
15.535964578,0.0105,0.0068,1.0072,1.007
15.536968588,0.0066,0.0136,1.0057,1.006
15.539626348,0.0090,0.0126,1.0061,1.006
15.542598536,0.0007,-0.0015,1.0022,1.002
15.544906973,0.0085,0.0092,0.9974,0.997
15.547205984,0.0056,0.0112,1.0077,1.008
15.549576192,0.0022,0.0092,1.0042,1.004
15.551736036,0.0115,0.0117,1.0027,1.003
15.55497088,0.0027,0.0117,1.0091,1.009
15.556718953,0.0046,0.0024,1.0018,1.002
15.559075203,0.0125,0.0126,1.0032,1.003
15.561642963,0.0090,0.0112,1.0052,1.005
15.564273119,0.0115,0.0121,1.0052,1.005
15.568020203,0.0105,0.0087,1.0061,1.006
15.569511088,0.0129,0.0107,1.0042,1.004
15.57256588,0.0115,0.0048,1.0042,1.004
15.574838275,0.0090,0.0141,0.9964,0.997
15.576821088,0.0110,0.0073,1.0032,1.003
15.57966838,0.0105,0.0165,0.9939,0.994
15.582330828,0.0090,0.0131,0.9949,0.995
15.585013588,0.0061,0.0126,1.0013,1.001
15.587580567,0.0071,0.0038,0.9998,1.000
15.590621036,0.0037,0.0136,1.0047,1.005
15.592584369,-0.0003,0.0097,1.0008,1.001
15.595347963,0.0061,0.0073,1.0047,1.005
15.59715489,0.0066,0.0092,1.0061,1.006
15.599477703,0.0066,0.0029,0.9969,0.997
15.601795828,0.0076,0.0117,1.0042,1.004
15.604866713,0.0071,0.0141,0.9900,0.990
15.607260255,0.0071,0.0126,1.0077,1.008
